name,lon,lat,geometry
"إعدادية الخوارزمي, P4025, دوار الحاجة, El Youssoufia ⵍⵢⵓⵙⵓⴼⵉⵢⴰ اليوسفية, Rabat ⵔⴱⴰⵟ الرباط, باشوية الرباط, عمالة الرباط, Rabat-Salé-Kénitra ⵔⴱⴰⵟ-ⵙⵍⴰ-ⵇⵏⵉⵟⵔⴰ الرباط-سلا-القنيطرة, 10103, Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب",-6.815513721577478,33.989784900000004,POINT (-6.815513721577478 33.989784900000004)
