id,full_name,url,language,license,topics,owner_type,description,stars_count,forks_count,created_at,updated_at,contributors,languages
652177571,devanshbatham/autoreport,https://github.com/devanshbatham/autoreport,Python,,[],User,Autoreport is bug report template generator script that helps security researchers participating in bug bounty programs to generate bug report templates for potential security vulnerabilities.,16,2,2023-06-11T10:40:16Z,2023-06-15T14:01:57Z,"[{'login': 'devanshbatham', 'contributions': 3}]",{'Python': 100.0}
652105048,akjroller/Diablo-4-XP-and-gold-per-hour,https://github.com/akjroller/Diablo-4-XP-and-gold-per-hour,Python,MIT License,['diablo4'],User,A program that watches Diablo 4 and can tell you how much gold and xp you gain per hour,15,1,2023-06-11T05:18:32Z,2023-07-07T10:04:19Z,"[{'login': 'akjroller', 'contributions': 24}]",{'Python': 100.0}
652056201,ortegaalfredo/neuroengine,https://github.com/ortegaalfredo/neuroengine,Python,"BSD 2-Clause ""Simplified"" License",[],User,Neuroengine is a service to share LLMs in the form of a webchat and API.,15,2,2023-06-11T00:13:14Z,2023-06-22T17:16:07Z,"[{'login': 'ortegaalfredo', 'contributions': 9}]",{'Python': 100.0}
652121919,amit9838/weather,https://github.com/amit9838/weather,Python,GNU General Public License v3.0,"['gnome', 'gtk4', 'libadwaita', 'python', 'utility', 'weather']",User,"Beautiful and lightweight weather app build using Gtk4, Libadwaita and Python.",15,5,2023-06-11T06:43:47Z,2023-07-10T08:38:23Z,"[{'login': 'sabriunal', 'contributions': 15}, {'login': 'amit9838', 'contributions': 9}, {'login': 'soumyaDghosh', 'contributions': 7}, {'login': 'vorons', 'contributions': 5}, {'login': 'GabsEdits', 'contributions': 2}]","{'Python': 95.5054033402467, 'Meson': 4.494596659753302}"
652370813,whitehorse21/nextjs-chatgpt-demo,https://github.com/whitehorse21/nextjs-chatgpt-demo,TypeScript,,"['chatgpt', 'nextjs', 'tailwindcss', 'typescript']",User,ChatGPT demo built with Next.js + Tailwind CSS + Typescript,15,3,2023-06-11T23:31:53Z,2023-06-23T22:40:26Z,"[{'login': 'whitehorse21', 'contributions': 3}]","{'TypeScript': 59.63776786685522, 'CSS': 37.57750462308278, 'JavaScript': 2.784727510062004}"
652112030,buhe/langchain-swift,https://github.com/buhe/langchain-swift,Swift,Apache License 2.0,"['ios', 'langchain', 'macos', 'swift']",User,🚀 Add AI features to iOS/mac apps.,15,0,2023-06-11T05:55:45Z,2023-07-09T11:37:11Z,"[{'login': 'buhe', 'contributions': 102}]","{'Swift': 99.44420518904337, 'PLpgSQL': 0.5557948109566333}"
652272064,EliaTolin/flutter-template-starter-app,https://github.com/EliaTolin/flutter-template-starter-app,Dart,MIT License,[],User,"Template for an initial flutter app with dio, provider and l10n.",15,0,2023-06-11T16:20:04Z,2023-07-03T03:37:27Z,"[{'login': 'EliaTolin', 'contributions': 12}]","{'Dart': 91.46662653322296, 'Ruby': 5.320189630521484, 'Swift': 2.59236962901648, 'Kotlin': 0.47783881405673867, 'Objective-C': 0.14297539318233124}"
652064993,juborajnaofel/tweetnow,https://github.com/juborajnaofel/tweetnow,PHP,MIT License,"['inertia', 'inertiajs', 'laravel', 'laravel10', 'mysql', 'tailwind-css', 'vue3', 'vuejs']",User,"TweetNow is a Twitter clone created with Vue.js and Laravel. It is a social media platform that allows users to post short messages, follow other users, and engage in conversations through comments and likes.",14,2,2023-06-11T01:12:29Z,2023-07-10T08:39:14Z,"[{'login': 'juborajnaofel', 'contributions': 52}, {'login': 'naofel-codeshaper', 'contributions': 1}]","{'PHP': 53.548090017537156, 'Vue': 30.58470250516807, 'Blade': 14.368221497222466, 'JavaScript': 1.470083962809472, 'CSS': 0.028902017262832008}"
652273076,chunsenye/mev-bot-fraud,https://github.com/chunsenye/mev-bot-fraud,,,"['jaredfromsubway', 'jaredfromsubway-mev-bot', 'mev', 'mev-bot', 'mevbot', 'mevbot-contract', 'mevbot-source-code']",User,"Be careful for the fake mev-bot codes , watch your wallet",14,0,2023-06-11T16:23:22Z,2023-07-06T09:57:56Z,"[{'login': 'chunsenye', 'contributions': 9}]",{}
652358589,dziobaczy/SwiftBuilderMacro,https://github.com/dziobaczy/SwiftBuilderMacro,Swift,MIT License,[],User,Reduce boilerplate by generating Builders for your Models using swift macros.,14,0,2023-06-11T22:21:10Z,2023-06-21T13:57:57Z,"[{'login': 'dziobaczy', 'contributions': 15}]",{'Swift': 100.0}
652291040,ipenywis/nestjs-solid,https://github.com/ipenywis/nestjs-solid,TypeScript,,[],User,Nest.js & Typescript SOLID Principles for writing clean-code,14,4,2023-06-11T17:27:48Z,2023-07-04T13:40:16Z,"[{'login': 'ipenywis', 'contributions': 8}]","{'TypeScript': 97.09325266342233, 'JavaScript': 2.9067473365776664}"
652264674,n00bzUnit3d/n00bzCTF2023-OfficalWriteups,https://github.com/n00bzUnit3d/n00bzCTF2023-OfficalWriteups,CSS,,[],Organization,Offical Writeups for n00bzCTF2023,14,2,2023-06-11T15:55:24Z,2023-07-03T16:40:46Z,"[{'login': 'NoobMaster9999', 'contributions': 2}]","{'CSS': 26.692957052190526, 'Python': 16.584509211904617, 'Dockerfile': 12.443773491897222, 'Brainfuck': 12.364696941688747, 'C': 11.950828763324912, 'HTML': 10.420646168381703, 'Java': 5.168730872717563, 'Rust': 1.4973196130383881, 'Solidity': 0.9674040298231561, 'Assembly': 0.648016924435681, 'Makefile': 0.6110460697927579, 'Shell': 0.36662764187565466, 'JavaScript': 0.2834432189290776}"
652105204,Kern-steins/sd_mj,https://github.com/Kern-steins/sd_mj,Python,MIT License,[],User,"Base on chatgpt-on-wechat, use chatgpt and stable diffusion or midjourney, plugin ",13,6,2023-06-11T05:19:29Z,2023-07-08T03:59:13Z,"[{'login': 'Kern-steins', 'contributions': 16}]",{'Python': 100.0}
652292784,dantmnf/PseudoDCDimming,https://github.com/dantmnf/PseudoDCDimming,Java,Mozilla Public License 2.0,[],User,,13,1,2023-06-11T17:34:23Z,2023-07-10T06:44:29Z,"[{'login': 'dantmnf', 'contributions': 20}]","{'Java': 97.2748720409469, 'AIDL': 2.7251279590531032}"
652151949,r3nko/Novis,https://github.com/r3nko/Novis,Python,,[],User,Discord token logger.,13,3,2023-06-11T08:51:35Z,2023-07-07T13:32:24Z,"[{'login': 'r3nko', 'contributions': 39}]","{'Python': 98.2520509543637, 'Batchfile': 1.7479490456363111}"
652145358,shaanaliyev/tech-stack,https://github.com/shaanaliyev/tech-stack,,,"['algorithms', 'data-structures', 'developer-documentation', 'documentation', 'git', 'guidebook', 'guidelines', 'handbook', 'learn-to-code', 'linux', 'technology', 'techstack']",User,Underrated Developer Handbook,13,0,2023-06-11T08:24:57Z,2023-07-07T19:39:22Z,"[{'login': 'shaanaliyev', 'contributions': 70}]",{}
652174607,rsxdalv/musicgen-prompts,https://github.com/rsxdalv/musicgen-prompts,TypeScript,MIT License,"['ai', 'audio-generation', 'generator', 'machine-learning', 'musicgen']",User,Site for sharing MusicGen Prompts and Creations,13,1,2023-06-11T10:27:47Z,2023-07-04T13:21:56Z,"[{'login': 'rsxdalv', 'contributions': 45}]","{'TypeScript': 91.057852772112, 'JavaScript': 6.5524754311144076, 'CSS': 1.2469868347858335, 'PowerShell': 0.5817726682736881, 'Shell': 0.5609122937140738}"
652220874,ankush/rq_orchestrator,https://github.com/ankush/rq_orchestrator,Python,Other,[],User,RQ Worker Autoscaler,13,0,2023-06-11T13:27:48Z,2023-06-26T14:06:58Z,"[{'login': 'ankush', 'contributions': 7}]",{'Python': 100.0}
652309563,marse11e/GitHub-Awards,https://github.com/marse11e/GitHub-Awards,,,[],User,,13,3,2023-06-11T18:37:56Z,2023-06-22T19:17:21Z,"[{'login': 'marse11e', 'contributions': 6}, {'login': 'marse11ie', 'contributions': 2}, {'login': 'Allabergen777', 'contributions': 1}, {'login': 'Oscardkyou', 'contributions': 1}]",{}
652223463,keyaki-fes/Festival-Monitor,https://github.com/keyaki-fes/Festival-Monitor,TypeScript,,[],Organization,文化祭の運営を支援するソフトウェア,13,1,2023-06-11T13:36:43Z,2023-06-26T14:14:28Z,"[{'login': 'eno1220', 'contributions': 52}]","{'TypeScript': 98.33980083568572, 'JavaScript': 1.3451411802384907, 'Shell': 0.19067338988984142, 'CSS': 0.12438459418595124}"
652338156,Asabeneh/git-github-lesson,https://github.com/Asabeneh/git-github-lesson,,,[],User,,13,1,2023-06-11T20:38:17Z,2023-07-09T00:46:50Z,"[{'login': 'Asabeneh', 'contributions': 6}]",{}
652147990,ViiAyil/daily60s,https://github.com/ViiAyil/daily60s,Python,MIT License,"['news', 'pushplus', 'python']",User,"automatically push the news of ""reading the world in 60 seconds a day"" every day. 每天60秒读懂世界新闻推送",12,11,2023-06-11T08:34:47Z,2023-07-01T00:47:14Z,"[{'login': 'No contributors', 'contributions': 0}]",{'Python': 100.0}
652184700,subrose/vault,https://github.com/subrose/vault,Go,MIT License,"['ccpa', 'data-privacy', 'encryption', 'gdpr', 'hipaa', 'pci', 'pci-dss', 'privacy', 'privacy-by-default', 'privacy-by-design', 'privacy-engineering', 'security', 'subrose']",Organization,"🌹 Subrose is an open-source, data privacy vault to store and manage PII in a fully compliant manner.",12,0,2023-06-11T11:09:31Z,2023-06-21T06:15:08Z,"[{'login': 'subroseio', 'contributions': 22}, {'login': 'PacoNelos', 'contributions': 3}]","{'Go': 77.81888825113693, 'Python': 13.132588635259834, 'JavaScript': 3.865071305576405, 'TypeScript': 3.2637202525497817, 'CSS': 1.3642986445317675, 'Dockerfile': 0.5554329109452956}"
652061241,ekscrypto/SwiftWUID,https://github.com/ekscrypto/SwiftWUID,Swift,MIT License,[],User,Swift implementation of WUID,12,0,2023-06-11T00:46:57Z,2023-06-30T08:23:36Z,"[{'login': 'ekscrypto', 'contributions': 7}]",{'Swift': 100.0}
652154549,ahmedbesbes/media-agent,https://github.com/ahmedbesbes/media-agent,Python,,"['langchain', 'large-language-models', 'llms', 'nlp', 'nlproc', 'python', 'tweepy']",User,Scrape data from social media and chat with it using Langchain,12,4,2023-06-11T09:02:35Z,2023-07-09T12:32:54Z,"[{'login': 'ahmedbesbes', 'contributions': 40}, {'login': 'syltruong', 'contributions': 3}, {'login': 'ahmedbesbes-servier', 'contributions': 1}]","{'Python': 99.82622831357381, 'Makefile': 0.1737716864261891}"
652330456,cj-holmes/split-polygon-art,https://github.com/cj-holmes/split-polygon-art,,,[],User,Documenting code to recreate art,12,3,2023-06-11T20:04:56Z,2023-07-01T12:01:09Z,"[{'login': 'cj-holmes', 'contributions': 1}]",{}
652157820,HarryDoan/ReactNative_Bubble_Notify_Android_NativeModule,https://github.com/HarryDoan/ReactNative_Bubble_Notify_Android_NativeModule,Java,,[],User,For React Native version 0.72.0-rc.5,12,9,2023-06-11T09:16:44Z,2023-06-16T08:18:57Z,"[{'login': 'HarryDoan', 'contributions': 10}]","{'Java': 73.83558074392548, 'Ruby': 7.602110611686536, 'Objective-C': 7.494625757279656, 'TypeScript': 4.823789981108723, 'Objective-C++': 3.709856035437431, 'JavaScript': 2.5340368705621783}"
652138896,ganlvtech/obs-uv-mapper,https://github.com/ganlvtech/obs-uv-mapper,Rust,GNU General Public License v2.0,"['bilibili', 'bilibili-live', 'obs-studio', 'obs-studio-plugin', 'shader', 'webgl', 'webgl2']",User,一种基于 UV 映射贴图的高清 OBS 直播解决方案,12,1,2023-06-11T08:02:39Z,2023-07-10T05:57:57Z,"[{'login': 'ganlvtech', 'contributions': 6}]","{'Rust': 98.32039576491835, 'JavaScript': 1.6796042350816502}"
652221892,DIG-Kaust/GenModelling,https://github.com/DIG-Kaust/GenModelling,Jupyter Notebook,,[],Organization,Teaching material for Generative modelling lectures in AI Summer School @ KAUST,11,5,2023-06-11T13:31:17Z,2023-07-06T10:01:53Z,"[{'login': 'Sakhaa-Alsaedi', 'contributions': 27}, {'login': 'khusrave', 'contributions': 13}, {'login': 'nurmaton', 'contributions': 11}, {'login': 'NickLuiken', 'contributions': 11}, {'login': 'SaraAlthubaiti', 'contributions': 9}]","{'Jupyter Notebook': 99.96860514947564, 'Python': 0.027434078015303377, 'Shell': 0.003960772509070169}"
652284675,devcode25/aulaJS-DOM,https://github.com/devcode25/aulaJS-DOM,JavaScript,,[],User,,11,25,2023-06-11T17:04:00Z,2023-06-16T19:09:05Z,"[{'login': 'devcode25', 'contributions': 6}]","{'JavaScript': 50.03498950314905, 'HTML': 41.84744576627012, 'CSS': 8.117564730580826}"
652250795,Gagravarr/BBuzz23-LaptopML,https://github.com/Gagravarr/BBuzz23-LaptopML,Python,,[],User,"Berlin Buzzwords 2023 - Laptop-sized ML for Text, with Open Source - Code",11,0,2023-06-11T15:07:04Z,2023-06-29T18:56:03Z,"[{'login': 'Gagravarr', 'contributions': 20}]",{'Python': 100.0}
652222849,Duguce/Mini-ChatPDF,https://github.com/Duguce/Mini-ChatPDF,Python,MIT License,"['chatpdf', 'gpt-3', 'openai', 'python3']",User,🛸 This project is based on GPT3.5-turbo and can answer user's questions based on the PDF text files provided by the user.,11,2,2023-06-11T13:34:42Z,2023-07-07T18:26:20Z,"[{'login': 'Duguce', 'contributions': 9}, {'login': 'kywch', 'contributions': 6}, {'login': 'othmanelhoufi', 'contributions': 2}]","{'Python': 98.06363724822418, 'Shell': 1.9363627517758102}"
652329713,devanshbatham/Everything-About-DNS,https://github.com/devanshbatham/Everything-About-DNS,,,['dns'],User,DNS Explained : This repo aims to explain the basics of DNS at different levels of complexity for readers with various technical backgrounds.,11,0,2023-06-11T20:01:45Z,2023-06-24T06:14:40Z,"[{'login': 'devanshbatham', 'contributions': 15}]",{}
652186973,XRobots/ATAT,https://github.com/XRobots/ATAT,C++,MIT License,[],User,,11,3,2023-06-11T11:18:56Z,2023-06-27T04:53:28Z,"[{'login': 'XRobots', 'contributions': 2}]",{'C++': 100.0}
652179629,arihantparsoya/chatgpt-cloud-service,https://github.com/arihantparsoya/chatgpt-cloud-service,TypeScript,Apache License 2.0,"['api', 'api-rest', 'artificial-intelligence', 'backend-service', 'chatgpt', 'gpt-3', 'gpt-4', 'microservice', 'nodejs', 'openai']",User,Cloud service to easily add ChatGPT into your app without exposing your API key,11,1,2023-06-11T10:48:51Z,2023-06-22T09:30:31Z,"[{'login': 'arihantparsoya', 'contributions': 23}]",{'TypeScript': 100.0}
652079620,lewangdev/Alacritty.icns,https://github.com/lewangdev/Alacritty.icns,,MIT License,[],User,一组 Alacritty 图标,11,0,2023-06-11T02:47:32Z,2023-06-24T08:15:29Z,"[{'login': 'lewangdev', 'contributions': 8}]",{}
652335904,herkobi/panel,https://github.com/herkobi/panel,Blade,MIT License,"['laravel', 'laravel-fortify', 'spatie-laravel-permission']",Organization,Laravel fortify ve spatie permissions eklentileri üzerine geliştirilmiş kullanıma hazır panel,10,0,2023-06-11T20:28:28Z,2023-06-28T22:40:48Z,"[{'login': 'bulentsakarya', 'contributions': 100}]","{'Blade': 50.01548322852638, 'PHP': 46.49340293027689, 'CSS': 2.975006223650682, 'JavaScript': 0.48756990222290586, 'SCSS': 0.02853771532313397}"
652077825,HappyDream0317/myportfolio,https://github.com/HappyDream0317/myportfolio,JavaScript,,[],User,,10,0,2023-06-11T02:36:34Z,2023-06-15T14:38:28Z,"[{'login': 'HappyDream0317', 'contributions': 4}]","{'JavaScript': 77.3188252314607, 'HTML': 12.868461392102873, 'CSS': 9.487106768094142, 'GLSL': 0.3256066083422782}"
652350914,joshenx/concertcougher,https://github.com/joshenx/concertcougher,JavaScript,MIT License,[],User,relive every soloist's and audience member's biggest pet peeve over and over again,10,0,2023-06-11T21:40:17Z,2023-07-07T04:02:48Z,"[{'login': 'joshenx', 'contributions': 30}]","{'JavaScript': 90.93784211166525, 'CSS': 8.016056440822284, 'HTML': 1.0461014475124681}"
652183849,Minecraft-Malware-Prevention-Alliance/working-groups,https://github.com/Minecraft-Malware-Prevention-Alliance/working-groups,,Creative Commons Attribution Share Alike 4.0 International,[],Organization,"Working group documentation for ideas, nothing is finalized unless specified",10,8,2023-06-11T11:06:19Z,2023-06-21T11:11:10Z,"[{'login': 'xyzeva', 'contributions': 8}, {'login': 'RayBytes', 'contributions': 2}]",{}
652119901,Joshua-Ashton/frog_utf,https://github.com/Joshua-Ashton/frog_utf,C,Other,[],User,Single file C header for UTF-x-to-y conversions + helpers,10,1,2023-06-11T06:34:26Z,2023-07-07T08:53:30Z,"[{'login': 'Joshua-Ashton', 'contributions': 1}]","{'C': 93.23954669792887, 'Shell': 6.760453302071122}"
652211266,llamii/todo-react,https://github.com/llamii/todo-react,TypeScript,,[],User,,10,4,2023-06-11T12:53:17Z,2023-07-08T11:19:51Z,"[{'login': 'llamii', 'contributions': 23}]","{'TypeScript': 94.36788496105453, 'JavaScript': 3.6821177624053596, 'HTML': 1.9499972765401168}"
652340321,morgenm/basicgopot,https://github.com/morgenm/basicgopot,Go,GNU General Public License v3.0,"['cybersecurity', 'deception', 'defense', 'detection', 'golang', 'honeypot', 'http', 'malware-analysis', 'network-security', 'security']",User,Honeypot for file uploads. Written in Go.,10,0,2023-06-11T20:48:29Z,2023-06-30T23:45:42Z,"[{'login': 'morgenm', 'contributions': 189}]","{'Go': 72.01815181518153, 'HTML': 21.16996699669967, 'CSS': 5.68976897689769, 'Makefile': 0.6468646864686469, 'Dockerfile': 0.4752475247524752}"
652207493,saas-laravel/laravel-coding,https://github.com/saas-laravel/laravel-coding,PHP,,[],Organization,,10,2,2023-06-11T12:39:37Z,2023-06-27T23:52:09Z,"[{'login': 'przemyslaw-przylucki', 'contributions': 5}]","{'PHP': 99.75856828901583, 'Dockerfile': 0.21759455739801364, 'Shell': 0.023837153586162854}"
652070402,501351981/v-focus-next,https://github.com/501351981/v-focus-next,JavaScript,MIT License,[],User,"vue表单指令，用于在表单中输入回车后，自动聚焦下一个表单元素。""v-focus-next"" is a Vue directive used to automatically focus on the next form element in response to the user pressing the enter key while entering data in a form.",10,1,2023-06-11T01:48:21Z,2023-07-08T08:43:47Z,"[{'login': '501351981', 'contributions': 9}]","{'JavaScript': 52.68980998957748, 'Vue': 44.335765252946366, 'HTML': 2.9744247574761484}"
652357612,iamkurtgoz/cryptocurrencyapi,https://github.com/iamkurtgoz/cryptocurrencyapi,Kotlin,,[],User,,10,0,2023-06-11T22:15:54Z,2023-06-28T06:07:19Z,"[{'login': 'iamkurtgoz', 'contributions': 7}]","{'Kotlin': 60.1502002959015, 'HTML': 39.30442958207517, 'CMake': 0.47701860487920245, 'C++': 0.06835151714411787}"
652122186,artist3yehe/anime-character-chinese-dataset,https://github.com/artist3yehe/anime-character-chinese-dataset,Python,,[],User,二次元角色中文语料库,10,1,2023-06-11T06:45:09Z,2023-07-09T02:22:42Z,"[{'login': 'DEV3YeHe', 'contributions': 2}, {'login': 'artist3yehe', 'contributions': 2}]","{'Python': 97.89719626168224, 'Batchfile': 2.102803738317757}"
652329707,TheLime1/Validity,https://github.com/TheLime1/Validity,Python,,"['online-proxy', 'poe', 'proxy', 'proxy-checker', 'proxy-list']",User,A validator and exporter for proxies and tokens of different services.,10,0,2023-06-11T20:01:44Z,2023-07-09T05:21:14Z,"[{'login': 'actions-user', 'contributions': 81}, {'login': 'TheLime1', 'contributions': 39}, {'login': 'dependabot[bot]', 'contributions': 1}]","{'Python': 94.71484025082114, 'Shell': 5.28515974917886}"
652281475,crystal-jewel/Flutter-eShop,https://github.com/crystal-jewel/Flutter-eShop,Dart,MIT License,[],User,,10,1,2023-06-11T16:52:27Z,2023-07-04T01:01:58Z,"[{'login': 'crystal-jewel', 'contributions': 12}, {'login': 'tejasbadone', 'contributions': 4}]","{'Dart': 98.32387449642721, 'Swift': 1.187990707795454, 'Kotlin': 0.37639309553915373, 'Objective-C': 0.11174170023818626}"
652078193,OpenGVLab/MovieMind,https://github.com/OpenGVLab/MovieMind,,,[],Organization,,10,0,2023-06-11T02:38:54Z,2023-06-27T12:37:24Z,"[{'login': 'Richard-61', 'contributions': 3}]",{}
652346412,Luo-Yihao/Torch3d_Curvature,https://github.com/Luo-Yihao/Torch3d_Curvature,Jupyter Notebook,,[],User,Geometrical codes about curvatures for Pytorch3d,10,1,2023-06-11T21:17:03Z,2023-07-04T12:49:46Z,"[{'login': 'Luo-Yihao', 'contributions': 5}]","{'Jupyter Notebook': 97.3125321664386, 'Python': 2.687467833561395}"
652322956,SocialLinks-IO/interpol-notices-maltego,https://github.com/SocialLinks-IO/interpol-notices-maltego,Python,MIT License,"['interpol', 'maltego', 'osint']",Organization,"A list of transforms for searching Red, Yellow, and UNSC notices by Name or Phrase.",10,1,2023-06-11T19:33:24Z,2023-07-07T12:20:23Z,"[{'login': 'soxoj', 'contributions': 12}]",{'Python': 100.0}
652205674,kaf-lamed-beyt/react-tab,https://github.com/kaf-lamed-beyt/react-tab,TypeScript,MIT License,"['nextjs', 'react', 'state-management', 'tabs', 'tabs-widget']",User,Tab component states in the browser's URL.,9,0,2023-06-11T12:32:13Z,2023-07-10T02:24:57Z,"[{'login': 'kaf-lamed-beyt', 'contributions': 16}]","{'TypeScript': 86.91511387163561, 'JavaScript': 13.08488612836439}"
652274057,aminblm/awesome-52WeeksOfAI-aminblm,https://github.com/aminblm/awesome-52WeeksOfAI-aminblm,,,"['52weeksofai', 'ai', 'buildinpublic', 'challenge', 'chatgpt', 'hustlegpt', 'productpreneur', 'productpreneurship', 'solopreneur', 'solopreneurship', 'startups', 'transcendai', 'ventures']",User,List of @aminblm products for the #52WeeksOfAI Challenges,9,3,2023-06-11T16:26:35Z,2023-06-21T10:20:57Z,"[{'login': 'aminblm', 'contributions': 10}]",{}
652102117,BoltzmannEntropy/QonFusion,https://github.com/BoltzmannEntropy/QonFusion,Jupyter Notebook,Other,"['ai', 'convolutional-neural-networks', 'deep-learning', 'entanglement', 'kaggle', 'kaggle-competition', 'pennylane', 'python', 'pytorch', 'qml', 'quantum', 'quantum-autoencoer', 'quantum-computing', 'quantum-machine-learning', 'quanvolutional', 'quanvolutional-neural-networks', 'stable-diffusion', 'superposition']",User,"Although a full diffusion model comprises several components, this research focuses solely on the quantum versions of the corruptor and the detector: one quantum ansatz circuit that methodically infuses Gaussian noise into the training data, and another distinct quantum ansatz circuit purposed to detect this noise.",9,3,2023-06-11T05:02:35Z,2023-07-07T11:16:11Z,"[{'login': 'BoltzmannEntropy', 'contributions': 63}]","{'Jupyter Notebook': 99.66100364150282, 'Python': 0.3318791070502955, 'CSS': 0.007117251446895781}"
652180565,techaddict0x/memecoinwebsite,https://github.com/techaddict0x/memecoinwebsite,HTML,,[],User,,9,3,2023-06-11T10:52:37Z,2023-07-06T06:41:29Z,"[{'login': 'techaddict0x', 'contributions': 8}]","{'HTML': 97.71466968933898, 'PHP': 2.2581805594206243, 'JavaScript': 0.02714975124040426}"
652265962,Gip-Gip/egui-plotter,https://github.com/Gip-Gip/egui-plotter,Rust,MIT License,[],User,Simple to use utilties for integrating plotter into egui,9,1,2023-06-11T15:59:51Z,2023-07-05T13:16:39Z,"[{'login': 'Gip-Gip', 'contributions': 50}, {'login': 'bananaturtlesandwich', 'contributions': 5}]",{'Rust': 100.0}
652090971,hjiangsu/lemmy-dart,https://github.com/hjiangsu/lemmy-dart,Dart,,"['api', 'dart', 'flutter', 'lemmy', 'library']",User,A Lemmy library written in Dart.,9,2,2023-06-11T03:55:22Z,2023-07-07T11:15:00Z,"[{'login': 'hjiangsu', 'contributions': 26}]",{'Dart': 100.0}
652135713,cjbarrie/sicss_23,https://github.com/cjbarrie/sicss_23,HTML,,[],User,"Repository of materials for SICSS-Edinburgh, 2023.",9,0,2023-06-11T07:47:54Z,2023-06-26T09:45:54Z,"[{'login': 'cjbarrie', 'contributions': 20}]","{'HTML': 46.68959841086833, 'JavaScript': 45.79892414118824, 'CSS': 4.60990568003445, 'R': 2.901571767908986}"
652334213,Ayush2966/Animated-Text,https://github.com/Ayush2966/Animated-Text,JavaScript,,[],User,Text Animation,9,0,2023-06-11T20:21:06Z,2023-06-20T18:11:31Z,"[{'login': 'Ayush2966', 'contributions': 12}]","{'JavaScript': 70.32465574429591, 'CSS': 16.69514524072771, 'HTML': 12.980199014976378}"
652215305,maykbrito/boracodar-23-with-astro,https://github.com/maykbrito/boracodar-23-with-astro,Astro,,[],User,studying @astrodotbuild,9,0,2023-06-11T13:07:29Z,2023-07-10T01:29:42Z,"[{'login': 'maykbrito', 'contributions': 6}, {'login': 'astrobot-houston', 'contributions': 1}]","{'Astro': 86.39086069210293, 'CSS': 12.755102040816327, 'JavaScript': 0.8540372670807453}"
652345682,Nich1con/microReader,https://github.com/Nich1con/microReader,C++,,[],User,,9,2,2023-06-11T21:13:37Z,2023-07-05T01:10:31Z,"[{'login': 'Nich1con', 'contributions': 4}]","{'C++': 57.26582491169974, 'C': 33.628309290692506, 'CSS': 4.218984643280955, 'Processing': 3.6049959219107164, 'JavaScript': 1.281885232416084}"
652197150,dainbow/GarmanMIPT,https://github.com/dainbow/GarmanMIPT,TeX,,[],User,,9,1,2023-06-11T11:59:41Z,2023-06-25T09:50:27Z,"[{'login': 'dainbow', 'contributions': 49}, {'login': 'XDLoLiK', 'contributions': 6}]",{'TeX': 100.0}
652188656,aman0046/UltimateCodingResource,https://github.com/aman0046/UltimateCodingResource,,,[],User,,8,1,2023-06-11T11:25:49Z,2023-06-15T12:52:26Z,"[{'login': 'aman0046', 'contributions': 6}]",{}
652166248,well-typed/lazy-evaluation-zurihac-2023,https://github.com/well-typed/lazy-evaluation-zurihac-2023,Haskell,,[],Organization,Slides and code for the ZuriHac 2023 talk on Lazy Evaluation,8,0,2023-06-11T09:52:38Z,2023-06-14T22:24:32Z,"[{'login': 'kosmikus', 'contributions': 3}]",{'Haskell': 100.0}
652367228,ericviana/foolan,https://github.com/ericviana/foolan,TypeScript,MIT License,"['nextjs', 'react', 'tailwindcss', 'typescript']",User,Template de portfolio.,8,1,2023-06-11T23:11:27Z,2023-06-27T01:10:30Z,"[{'login': 'ericviana', 'contributions': 7}, {'login': 'Nick-Gabe', 'contributions': 2}]","{'TypeScript': 91.60351017151974, 'JavaScript': 7.808137215795771, 'CSS': 0.5883526126844835}"
652309861,Kartik1397/docker-image-layer-explorer,https://github.com/Kartik1397/docker-image-layer-explorer,Python,GNU General Public License v3.0,[],User,CLI tool to view and extract content of docker image layer,8,0,2023-06-11T18:39:14Z,2023-06-22T02:25:42Z,"[{'login': 'kartik-prajapati-shipsy', 'contributions': 6}, {'login': 'Kartik1397', 'contributions': 2}]",{'Python': 100.0}
652077374,johncoffeeocean/muji_website_react,https://github.com/johncoffeeocean/muji_website_react,JavaScript,,[],User,,8,0,2023-06-11T02:33:56Z,2023-06-23T16:05:30Z,"[{'login': 'mitchell-vu', 'contributions': 24}, {'login': 'johncoffeeocean', 'contributions': 2}]","{'JavaScript': 96.5795593855917, 'CSS': 2.8268551236749118, 'HTML': 0.5935854907333958}"
652086228,sweetbbak/hyprland-dots,https://github.com/sweetbbak/hyprland-dots,Lua,,[],User,its that good sh!t,8,0,2023-06-11T03:26:38Z,2023-07-09T03:55:20Z,"[{'login': 'No contributors', 'contributions': 0}]","{'Lua': 83.59113147367283, 'GLSL': 7.578184128013839, 'Shell': 6.034098280895232, 'Python': 1.3129797815980107, 'CSS': 0.8896232025083793, 'C': 0.45781976429884313, 'Rust': 0.13616336901286627}"
652230179,cr0sh/grasshopper-public,https://github.com/cr0sh/grasshopper-public,Lua,MIT License,[],User,Rust-based Lua runtime for cryptocurrency trading,8,0,2023-06-11T13:59:49Z,2023-06-16T22:31:15Z,"[{'login': 'cr0sh', 'contributions': 6}]","{'Lua': 56.36572496641421, 'Rust': 42.69971379061934, 'Dockerfile': 0.5023266680944686, 'Shell': 0.4322345748719846}"
